index,label
315,other
316,nogesture
317,other
318,nogesture
319,nogesture
320,other
321,nogesture
322,other
323,nogesture
324,nogesture
325,nogesture
326,nogesture
327,nogesture
328,nogesture
329,nogesture
330,nogesture
331,indexing
332,nogesture
333,nogesture
334,nogesture
335,nogesture
336,nogesture
337,nogesture
338,nogesture
339,nogesture
340,nogesture
341,nogesture
342,nogesture
343,nogesture
344,nogesture
345,nogesture
346,nogesture
347,nogesture
348,nogesture
349,nogesture
350,emblematic
351,indexing
352,indexing
353,indexing
354,nogesture
355,nogesture
356,nogesture
357,nogesture
358,nogesture
359,nogesture
360,representing
361,representing
362,molding
363,molding
364,other
365,other
366,other
367,other
368,other
369,other
370,indexing
371,indexing
372,indexing
373,indexing
374,indexing
375,indexing
376,representing
377,indexing
378,indexing
379,indexing
380,emblematic
381,indexing
382,indexing
383,indexing
384,representing
385,indexing
386,indexing
387,representing
388,indexing
389,indexing
390,indexing
391,indexing
392,emblematic
393,indexing
394,indexing
395,indexing
396,indexing
397,indexing
398,indexing
399,emblematic
400,indexing
401,indexing
402,indexing
403,indexing
404,indexing
405,indexing
406,indexing
407,representing
408,indexing
409,emblematic
410,representing
411,indexing
412,emblematic
413,representing
414,indexing
415,representing
416,indexing
417,emblematic
418,representing
419,indexing
420,representing
421,indexing
422,indexing
423,indexing
424,indexing
425,indexing
426,indexing
427,indexing
428,emblematic
429,representing
430,indexing
431,emblematic
432,representing
433,indexing
434,representing
435,representing
436,representing
437,indexing
438,representing
439,indexing
440,indexing
441,molding
442,indexing
443,indexing
444,indexing
445,indexing
446,indexing
447,emblematic
448,indexing
449,indexing
450,indexing
451,indexing
452,emblematic
453,nogesture
454,representing
455,indexing
456,indexing
457,indexing
458,representing
459,emblematic
460,indexing
461,indexing
462,indexing
463,indexing
464,indexing
465,indexing
466,indexing
467,representing
468,indexing
469,indexing
470,indexing
471,indexing
472,emblematic
473,emblematic
474,emblematic
475,indexing
476,representing
477,indexing
478,indexing
479,indexing
480,indexing
481,emblematic
482,indexing
483,indexing
484,indexing
485,indexing
486,representing
487,indexing
488,representing
489,indexing
490,representing
491,indexing
492,indexing
493,indexing
494,indexing
495,indexing
496,indexing
497,indexing
498,indexing
499,indexing
500,emblematic
501,emblematic
502,indexing
503,indexing
504,indexing
505,indexing
506,emblematic
507,emblematic
508,indexing
509,indexing
510,indexing
511,indexing
512,indexing
513,emblematic
514,indexing
515,indexing
516,indexing
517,indexing
518,indexing
519,indexing
520,representing
521,indexing
522,representing
523,nogesture
524,nogesture
525,nogesture
526,representing
527,indexing
528,indexing
529,indexing
530,indexing
531,indexing
532,indexing
533,indexing
534,indexing
535,indexing
536,indexing
537,indexing
538,representing
539,indexing
540,emblematic
541,nogesture
542,nogesture
543,nogesture
544,nogesture
545,nogesture
546,indexing
547,nogesture
548,nogesture
549,nogesture
550,nogesture
551,nogesture
552,nogesture
553,nogesture
554,emblematic
555,indexing
556,representing
557,indexing
558,indexing
559,indexing
560,emblematic
561,indexing
562,representing
563,indexing
564,emblematic
565,indexing
566,emblematic
567,indexing
568,emblematic
569,indexing
570,emblematic
571,emblematic
572,emblematic
573,representing
574,representing
575,representing
576,representing
577,representing
578,representing
579,representing
580,other
581,indexing
582,indexing
583,representing
584,representing
585,representing
586,representing
587,representing
588,representing
589,indexing
590,representing
591,representing
592,indexing
593,representing
594,representing
595,representing
596,representing
597,representing
598,representing
599,indexing
600,representing
601,representing
602,representing
603,other
604,representing
605,representing
606,nogesture
607,nogesture
608,representing
609,nogesture
610,nogesture
611,representing
612,representing
613,representing
614,representing
615,representing
616,indexing
617,representing
618,representing
619,representing
