index,start_sec,end_sec,tier,label,video_path,eaf_path
33,789.490,790.510,left_hand-mode,NoGesture,videos_to_label/033.mp4,annotations/033.eaf
34,790.590,791.610,left_hand-mode,NoGesture,videos_to_label/034.mp4,annotations/034.eaf
35,791.670,792.690,left_hand-mode,NoGesture,videos_to_label/035.mp4,annotations/035.eaf
36,792.730,793.750,left_hand-mode,NoGesture,videos_to_label/036.mp4,annotations/036.eaf
37,793.820,795.980,left_hand-mode,NoGesture,videos_to_label/037.mp4,annotations/037.eaf
38,796.050,796.500,left_hand-mode,NoGesture,videos_to_label/038.mp4,annotations/038.eaf
39,796.540,797.250,left_hand-mode,NoGesture,videos_to_label/039.mp4,annotations/039.eaf
40,799.280,799.900,left_hand-mode,NoGesture,videos_to_label/040.mp4,annotations/040.eaf
41,799.940,801.140,left_hand-mode,NoGesture,videos_to_label/041.mp4,annotations/041.eaf
42,801.200,802.220,left_hand-mode,NoGesture,videos_to_label/042.mp4,annotations/042.eaf
43,802.260,802.780,left_hand-mode,NoGesture,videos_to_label/043.mp4,annotations/043.eaf
44,802.840,804.090,left_hand-mode,NoGesture,videos_to_label/044.mp4,annotations/044.eaf
45,804.190,804.620,left_hand-mode,NoGesture,videos_to_label/045.mp4,annotations/045.eaf
46,804.650,805.670,left_hand-mode,NoGesture,videos_to_label/046.mp4,annotations/046.eaf
47,805.730,806.460,left_hand-mode,NoGesture,videos_to_label/047.mp4,annotations/047.eaf
48,806.510,808.040,left_hand-mode,NoGesture,videos_to_label/048.mp4,annotations/048.eaf
49,808.100,809.120,left_hand-mode,NoGesture,videos_to_label/049.mp4,annotations/049.eaf
50,845.894,846.894,left_hand-mode,emblematic,videos_to_label/050.mp4,annotations/050.eaf
51,846.940,847.960,left_hand-mode,NoGesture,videos_to_label/051.mp4,annotations/051.eaf
52,848.000,848.520,left_hand-mode,NoGesture,videos_to_label/052.mp4,annotations/052.eaf
53,848.564,849.372,left_hand-mode,emblematic,videos_to_label/053.mp4,annotations/053.eaf
54,589.681,590.883,right_hand-mode,indexing,videos_to_label/054.mp4,annotations/054.eaf
55,591.819,592.809,right_hand-mode,molding,videos_to_label/055.mp4,annotations/055.eaf
56,592.947,593.309,right_hand-mode,indexing,videos_to_label/056.mp4,annotations/056.eaf
57,593.723,594.075,right_hand-mode,indexing,videos_to_label/057.mp4,annotations/057.eaf
58,597.415,598.032,right_hand-mode,other,videos_to_label/058.mp4,annotations/058.eaf
59,599.894,600.979,right_hand-mode,other,videos_to_label/059.mp4,annotations/059.eaf
60,605.734,606.447,right_hand-mode,indexing,videos_to_label/060.mp4,annotations/060.eaf
61,611.809,612.649,right_hand-mode,indexing,videos_to_label/061.mp4,annotations/061.eaf
62,614.730,615.750,right_hand-mode,NoGesture,videos_to_label/062.mp4,annotations/062.eaf
63,616.138,616.883,right_hand-mode,other,videos_to_label/063.mp4,annotations/063.eaf
64,617.120,618.140,right_hand-mode,NoGesture,videos_to_label/064.mp4,annotations/064.eaf
65,620.210,621.230,right_hand-mode,NoGesture,videos_to_label/065.mp4,annotations/065.eaf
66,623.030,624.050,right_hand-mode,NoGesture,videos_to_label/066.mp4,annotations/066.eaf
67,629.064,633.989,right_hand-mode,representing,videos_to_label/067.mp4,annotations/067.eaf
68,637.255,638.851,right_hand-mode,molding,videos_to_label/068.mp4,annotations/068.eaf
69,648.213,652.309,right_hand-mode,acting,videos_to_label/069.mp4,annotations/069.eaf
70,658.862,660.085,right_hand-mode,indexing,videos_to_label/070.mp4,annotations/070.eaf
71,663.734,664.979,right_hand-mode,representing,videos_to_label/071.mp4,annotations/071.eaf
72,665.181,665.840,right_hand-mode,indexing,videos_to_label/072.mp4,annotations/072.eaf
73,666.734,669.394,right_hand-mode,indexing,videos_to_label/073.mp4,annotations/073.eaf
74,669.777,670.170,right_hand-mode,indexing,videos_to_label/074.mp4,annotations/074.eaf
75,670.447,673.426,right_hand-mode,acting,videos_to_label/075.mp4,annotations/075.eaf
76,673.957,675.032,right_hand-mode,acting,videos_to_label/076.mp4,annotations/076.eaf
77,675.128,676.989,right_hand-mode,drawing,videos_to_label/077.mp4,annotations/077.eaf
78,677.032,678.745,right_hand-mode,molding,videos_to_label/078.mp4,annotations/078.eaf
79,678.787,679.457,right_hand-mode,molding,videos_to_label/079.mp4,annotations/079.eaf
80,688.543,689.394,right_hand-mode,acting,videos_to_label/080.mp4,annotations/080.eaf
81,689.436,691.819,right_hand-mode,molding,videos_to_label/081.mp4,annotations/081.eaf
82,691.894,692.851,right_hand-mode,molding,videos_to_label/082.mp4,annotations/082.eaf
83,693.351,694.851,right_hand-mode,representing,videos_to_label/083.mp4,annotations/083.eaf
84,697.436,699.457,right_hand-mode,molding,videos_to_label/084.mp4,annotations/084.eaf
85,708.543,710.234,right_hand-mode,acting,videos_to_label/085.mp4,annotations/085.eaf
86,710.383,713.309,right_hand-mode,acting,videos_to_label/086.mp4,annotations/086.eaf
87,714.638,715.734,right_hand-mode,indexing,videos_to_label/087.mp4,annotations/087.eaf
88,717.755,719.096,right_hand-mode,indexing,videos_to_label/088.mp4,annotations/088.eaf
89,726.649,727.872,right_hand-mode,beat,videos_to_label/089.mp4,annotations/089.eaf
90,730.420,731.440,right_hand-mode,NoGesture,videos_to_label/090.mp4,annotations/090.eaf
91,731.480,732.500,right_hand-mode,NoGesture,videos_to_label/091.mp4,annotations/091.eaf
92,732.550,733.570,right_hand-mode,NoGesture,videos_to_label/092.mp4,annotations/092.eaf
93,733.620,734.640,right_hand-mode,NoGesture,videos_to_label/093.mp4,annotations/093.eaf
94,734.894,736.021,right_hand-mode,other,videos_to_label/094.mp4,annotations/094.eaf
95,736.070,737.090,right_hand-mode,NoGesture,videos_to_label/095.mp4,annotations/095.eaf
96,737.140,738.160,right_hand-mode,NoGesture,videos_to_label/096.mp4,annotations/096.eaf
97,738.447,741.521,right_hand-mode,indexing,videos_to_label/097.mp4,annotations/097.eaf
98,745.202,748.149,right_hand-mode,other,videos_to_label/098.mp4,annotations/098.eaf
99,748.210,748.940,right_hand-mode,NoGesture,videos_to_label/099.mp4,annotations/099.eaf
100,798.255,799.213,right_hand-mode,indexing,videos_to_label/100.mp4,annotations/100.eaf
101,809.190,810.210,right_hand-mode,NoGesture,videos_to_label/101.mp4,annotations/101.eaf
102,810.260,811.280,right_hand-mode,NoGesture,videos_to_label/102.mp4,annotations/102.eaf
103,811.330,812.350,right_hand-mode,NoGesture,videos_to_label/103.mp4,annotations/103.eaf
104,818.617,819.830,right_hand-mode,acting,videos_to_label/104.mp4,annotations/104.eaf
105,820.128,821.032,right_hand-mode,indexing,videos_to_label/105.mp4,annotations/105.eaf
106,821.777,824.468,right_hand-mode,indexing,videos_to_label/106.mp4,annotations/106.eaf
107,829.926,831.160,right_hand-mode,indexing,videos_to_label/107.mp4,annotations/107.eaf
108,831.170,832.702,right_hand-mode,beat,videos_to_label/108.mp4,annotations/108.eaf
109,833.926,834.734,right_hand-mode,beat,videos_to_label/109.mp4,annotations/109.eaf
110,838.351,839.479,right_hand-mode,indexing,videos_to_label/110.mp4,annotations/110.eaf
111,839.560,840.580,right_hand-mode,NoGesture,videos_to_label/111.mp4,annotations/111.eaf
112,840.610,841.630,right_hand-mode,NoGesture,videos_to_label/112.mp4,annotations/112.eaf
113,841.702,842.617,right_hand-mode,indexing,videos_to_label/113.mp4,annotations/113.eaf
114,845.894,846.894,right_hand-mode,emblematic,videos_to_label/114.mp4,annotations/114.eaf
115,848.564,849.372,right_hand-mode,emblematic,videos_to_label/115.mp4,annotations/115.eaf
116,587.628,589.160,both_hands-mode,other,videos_to_label/116.mp4,annotations/116.eaf
117,594.202,594.840,both_hands-mode,other,videos_to_label/117.mp4,annotations/117.eaf
118,594.947,595.426,both_hands-mode,drawing,videos_to_label/118.mp4,annotations/118.eaf
119,595.702,596.511,both_hands-mode,other,videos_to_label/119.mp4,annotations/119.eaf
120,626.617,628.489,both_hands-mode,molding,videos_to_label/120.mp4,annotations/120.eaf
121,635.521,636.298,both_hands-mode,beat,videos_to_label/121.mp4,annotations/121.eaf
122,652.372,653.053,both_hands-mode,other,videos_to_label/122.mp4,annotations/122.eaf
123,679.489,682.117,both_hands-mode,other,videos_to_label/123.mp4,annotations/123.eaf
124,694.872,697.298,both_hands-mode,other,videos_to_label/124.mp4,annotations/124.eaf
125,699.457,701.447,both_hands-mode,molding,videos_to_label/125.mp4,annotations/125.eaf
126,701.511,702.830,both_hands-mode,acting,videos_to_label/126.mp4,annotations/126.eaf
127,703.213,704.989,both_hands-mode,molding,videos_to_label/127.mp4,annotations/127.eaf
128,750.362,751.489,both_hands-mode,acting,videos_to_label/128.mp4,annotations/128.eaf
129,751.596,752.330,both_hands-mode,acting,videos_to_label/129.mp4,annotations/129.eaf
130,752.936,756.468,both_hands-mode,acting,videos_to_label/130.mp4,annotations/130.eaf
131,758.628,759.957,both_hands-mode,molding,videos_to_label/131.mp4,annotations/131.eaf
132,760.851,761.383,both_hands-mode,indexing,videos_to_label/132.mp4,annotations/132.eaf
133,768.910,769.930,both_hands-mode,NoGesture,videos_to_label/133.mp4,annotations/133.eaf
134,769.990,771.010,both_hands-mode,NoGesture,videos_to_label/134.mp4,annotations/134.eaf
135,771.070,772.090,both_hands-mode,NoGesture,videos_to_label/135.mp4,annotations/135.eaf
136,772.150,773.170,both_hands-mode,NoGesture,videos_to_label/136.mp4,annotations/136.eaf
137,773.240,774.260,both_hands-mode,NoGesture,videos_to_label/137.mp4,annotations/137.eaf
138,774.300,775.320,both_hands-mode,NoGesture,videos_to_label/138.mp4,annotations/138.eaf
139,775.370,776.540,both_hands-mode,NoGesture,videos_to_label/139.mp4,annotations/139.eaf
140,779.351,780.447,both_hands-mode,acting,videos_to_label/140.mp4,annotations/140.eaf
141,780.521,782.575,both_hands-mode,other,videos_to_label/141.mp4,annotations/141.eaf
142,812.440,813.640,both_hands-mode,NoGesture,videos_to_label/142.mp4,annotations/142.eaf
143,817.370,818.040,both_hands-mode,NoGesture,videos_to_label/143.mp4,annotations/143.eaf
144,834.770,835.870,both_hands-mode,NoGesture,videos_to_label/144.mp4,annotations/144.eaf
145,835.900,836.800,both_hands-mode,NoGesture,videos_to_label/145.mp4,annotations/145.eaf
146,836.850,837.870,both_hands-mode,NoGesture,videos_to_label/146.mp4,annotations/146.eaf
