index,start_sec,end_sec,tier,label,video_path,eaf_path
34,912.117,913.007,right_hand-mode,other,videos_to_label/096.mp4,annotations/096.eaf
35,913.071,914.617,right_hand-mode,indexing,videos_to_label/097.mp4,annotations/097.eaf
36,915.351,916.916,right_hand-mode,indexing,videos_to_label/098.mp4,annotations/098.eaf
37,928.0,928.968,right_hand-mode,other,videos_to_label/099.mp4,annotations/099.eaf
38,930.007,930.649,right_hand-mode,emblematic,videos_to_label/100.mp4,annotations/100.eaf
39,945.63,946.571,right_hand-mode,indexing,videos_to_label/101.mp4,annotations/101.eaf
40,949.47,950.982,right_hand-mode,indexing,videos_to_label/102.mp4,annotations/102.eaf
41,950.982,952.244,right_hand-mode,indexing,videos_to_label/103.mp4,annotations/103.eaf
42,605.865,607.897,both_hands-mode,other,videos_to_label/104.mp4,annotations/104.eaf
43,608.214,611.01,both_hands-mode,other,videos_to_label/105.mp4,annotations/105.eaf
44,612.265,613.368,both_hands-mode,other,videos_to_label/106.mp4,annotations/106.eaf
45,704.422,704.961,both_hands-mode,other,videos_to_label/107.mp4,annotations/107.eaf
46,711.89,713.76,both_hands-mode,other,videos_to_label/108.mp4,annotations/108.eaf
47,725.825,729.084,both_hands-mode,molding,videos_to_label/109.mp4,annotations/109.eaf
48,729.916,734.13,both_hands-mode,molding,videos_to_label/110.mp4,annotations/110.eaf
49,734.156,736.442,both_hands-mode,other,videos_to_label/111.mp4,annotations/111.eaf
50,736.474,737.76,both_hands-mode,beat,videos_to_label/112.mp4,annotations/112.eaf
51,743.669,745.578,both_hands-mode,indexing,videos_to_label/113.mp4,annotations/113.eaf
52,753.149,753.909,both_hands-mode,indexing,videos_to_label/114.mp4,annotations/114.eaf
53,756.955,757.987,both_hands-mode,molding,videos_to_label/115.mp4,annotations/115.eaf
54,758.396,759.675,both_hands-mode,other,videos_to_label/116.mp4,annotations/116.eaf
55,759.688,760.799,both_hands-mode,other,videos_to_label/117.mp4,annotations/117.eaf
56,762.143,764.366,both_hands-mode,other,videos_to_label/118.mp4,annotations/118.eaf
57,767.604,767.961,both_hands-mode,molding,videos_to_label/119.mp4,annotations/119.eaf
58,780.117,782.645,both_hands-mode,beat,videos_to_label/120.mp4,annotations/120.eaf
59,800.344,801.532,both_hands-mode,indexing,videos_to_label/121.mp4,annotations/121.eaf
60,804.76,805.883,both_hands-mode,other,videos_to_label/122.mp4,annotations/122.eaf
61,812.851,813.721,both_hands-mode,other,videos_to_label/123.mp4,annotations/123.eaf
62,843.89,844.987,both_hands-mode,other,videos_to_label/124.mp4,annotations/124.eaf
63,844.987,846.383,both_hands-mode,indexing,videos_to_label/125.mp4,annotations/125.eaf
64,847.266,848.136,both_hands-mode,representing,videos_to_label/126.mp4,annotations/126.eaf
65,855.05,856.34,both_hands-mode,molding,videos_to_label/127.mp4,annotations/127.eaf
66,856.44,857.68,both_hands-mode,molding,videos_to_label/128.mp4,annotations/128.eaf
67,857.76,858.545,both_hands-mode,other,videos_to_label/129.mp4,annotations/129.eaf
68,858.797,859.512,both_hands-mode,representing,videos_to_label/130.mp4,annotations/130.eaf
69,859.526,860.701,both_hands-mode,other,videos_to_label/131.mp4,annotations/131.eaf
70,860.708,862.149,both_hands-mode,representing,videos_to_label/132.mp4,annotations/132.eaf
71,869.169,869.513,both_hands-mode,representing,videos_to_label/133.mp4,annotations/133.eaf
72,875.091,878.247,both_hands-mode,other,videos_to_label/134.mp4,annotations/134.eaf
73,878.292,879.26,both_hands-mode,representing,videos_to_label/135.mp4,annotations/135.eaf
74,883.292,883.832,both_hands-mode,representing,videos_to_label/136.mp4,annotations/136.eaf
75,901.238,903.409,both_hands-mode,indexing,videos_to_label/137.mp4,annotations/137.eaf
76,903.48,905.12,both_hands-mode,drawing,videos_to_label/138.mp4,annotations/138.eaf
77,905.175,907.87,both_hands-mode,drawing,videos_to_label/139.mp4,annotations/139.eaf
78,907.94,908.94,both_hands-mode,molding,videos_to_label/140.mp4,annotations/140.eaf
79,916.916,918.283,both_hands-mode,indexing,videos_to_label/141.mp4,annotations/141.eaf
80,918.35,919.37,both_hands-mode,molding,videos_to_label/142.mp4,annotations/142.eaf
81,919.429,920.071,both_hands-mode,indexing,videos_to_label/143.mp4,annotations/143.eaf
82,920.071,922.955,both_hands-mode,other,videos_to_label/144.mp4,annotations/144.eaf
83,932.851,933.11,both_hands-mode,other,videos_to_label/145.mp4,annotations/145.eaf
84,935.162,935.857,both_hands-mode,representing,videos_to_label/146.mp4,annotations/146.eaf
85,935.857,937.377,both_hands-mode,representing,videos_to_label/147.mp4,annotations/147.eaf
86,939.007,940.507,both_hands-mode,molding,videos_to_label/148.mp4,annotations/148.eaf
87,941.701,942.571,both_hands-mode,molding,videos_to_label/149.mp4,annotations/149.eaf
88,942.67,943.57,both_hands-mode,molding,videos_to_label/150.mp4,annotations/150.eaf
89,946.571,948.46,both_hands-mode,indexing,videos_to_label/151.mp4,annotations/151.eaf
90,948.46,949.47,both_hands-mode,emblematic,videos_to_label/152.mp4,annotations/152.eaf
91,968.994,969.494,both_hands-mode,indexing,videos_to_label/153.mp4,annotations/153.eaf
92,977.63,978.669,both_hands-mode,other,videos_to_label/154.mp4,annotations/154.eaf
93,982.201,983.266,both_hands-mode,other,videos_to_label/155.mp4,annotations/155.eaf
94,983.266,984.364,both_hands-mode,representing,videos_to_label/156.mp4,annotations/156.eaf
