index,start_sec,end_sec,tier,label,video_path,eaf_path
22,729.188,729.864,left_hand-mode,indexing,videos_to_label/022.mp4,annotations/022.eaf
23,741.747,743.584,left_hand-mode,indexing,videos_to_label/023.mp4,annotations/023.eaf
24,746.325,747.786,left_hand-mode,indexing,videos_to_label/024.mp4,annotations/024.eaf
25,748.188,749.058,left_hand-mode,indexing,videos_to_label/025.mp4,annotations/025.eaf
26,749.084,750.877,left_hand-mode,indexing,videos_to_label/026.mp4,annotations/026.eaf
27,750.990,752.040,left_hand-mode,NoGesture,videos_to_label/027.mp4,annotations/027.eaf
28,770.032,771.091,left_hand-mode,indexing,videos_to_label/028.mp4,annotations/028.eaf
29,771.280,772.420,left_hand-mode,NoGesture,videos_to_label/029.mp4,annotations/029.eaf
30,772.520,773.690,left_hand-mode,NoGesture,videos_to_label/030.mp4,annotations/030.eaf
31,773.790,774.880,left_hand-mode,NoGesture,videos_to_label/031.mp4,annotations/031.eaf
32,777.280,778.340,left_hand-mode,NoGesture,videos_to_label/032.mp4,annotations/032.eaf
33,778.896,780.117,left_hand-mode,indexing,videos_to_label/033.mp4,annotations/033.eaf
34,820.040,820.960,left_hand-mode,NoGesture,videos_to_label/034.mp4,annotations/034.eaf
35,821.020,822.160,left_hand-mode,NoGesture,videos_to_label/035.mp4,annotations/035.eaf
36,822.260,823.390,left_hand-mode,NoGesture,videos_to_label/036.mp4,annotations/036.eaf
37,823.460,824.520,left_hand-mode,NoGesture,videos_to_label/037.mp4,annotations/037.eaf
38,824.650,825.270,left_hand-mode,NoGesture,videos_to_label/038.mp4,annotations/038.eaf
39,826.300,827.400,left_hand-mode,NoGesture,videos_to_label/039.mp4,annotations/039.eaf
40,827.450,828.640,left_hand-mode,NoGesture,videos_to_label/040.mp4,annotations/040.eaf
41,828.710,829.840,left_hand-mode,NoGesture,videos_to_label/041.mp4,annotations/041.eaf
42,829.900,831.000,left_hand-mode,NoGesture,videos_to_label/042.mp4,annotations/042.eaf
43,831.070,832.270,left_hand-mode,NoGesture,videos_to_label/043.mp4,annotations/043.eaf
44,832.300,832.900,left_hand-mode,NoGesture,videos_to_label/044.mp4,annotations/044.eaf
45,850.636,852.623,left_hand-mode,indexing,videos_to_label/045.mp4,annotations/045.eaf
46,865.662,867.688,left_hand-mode,indexing,videos_to_label/046.mp4,annotations/046.eaf
47,867.770,868.810,left_hand-mode,NoGesture,videos_to_label/047.mp4,annotations/047.eaf
48,869.760,870.786,left_hand-mode,indexing,videos_to_label/048.mp4,annotations/048.eaf
49,870.786,871.563,left_hand-mode,indexing,videos_to_label/049.mp4,annotations/049.eaf
50,888.320,889.420,left_hand-mode,NoGesture,videos_to_label/050.mp4,annotations/050.eaf
51,889.490,891.070,left_hand-mode,NoGesture,videos_to_label/051.mp4,annotations/051.eaf
52,893.643,895.032,left_hand-mode,other,videos_to_label/052.mp4,annotations/052.eaf
53,896.007,897.921,left_hand-mode,indexing,videos_to_label/053.mp4,annotations/053.eaf
54,897.921,899.416,left_hand-mode,indexing,videos_to_label/054.mp4,annotations/054.eaf
55,923.160,924.200,left_hand-mode,NoGesture,videos_to_label/055.mp4,annotations/055.eaf
56,924.280,925.310,left_hand-mode,NoGesture,videos_to_label/056.mp4,annotations/056.eaf
57,925.390,926.480,left_hand-mode,NoGesture,videos_to_label/057.mp4,annotations/057.eaf
58,933.779,934.571,left_hand-mode,indexing,videos_to_label/058.mp4,annotations/058.eaf
59,952.400,953.210,left_hand-mode,NoGesture,videos_to_label/059.mp4,annotations/059.eaf
60,953.270,954.390,left_hand-mode,NoGesture,videos_to_label/060.mp4,annotations/060.eaf
61,954.430,955.420,left_hand-mode,NoGesture,videos_to_label/061.mp4,annotations/061.eaf
62,955.460,955.890,left_hand-mode,NoGesture,videos_to_label/062.mp4,annotations/062.eaf
63,957.590,958.570,left_hand-mode,NoGesture,videos_to_label/063.mp4,annotations/063.eaf
64,958.650,959.250,left_hand-mode,NoGesture,videos_to_label/064.mp4,annotations/064.eaf
65,959.300,959.970,left_hand-mode,NoGesture,videos_to_label/065.mp4,annotations/065.eaf
66,960.030,960.620,left_hand-mode,NoGesture,videos_to_label/066.mp4,annotations/066.eaf
67,960.670,961.510,left_hand-mode,NoGesture,videos_to_label/067.mp4,annotations/067.eaf
68,961.580,962.550,left_hand-mode,NoGesture,videos_to_label/068.mp4,annotations/068.eaf
69,962.610,963.540,left_hand-mode,NoGesture,videos_to_label/069.mp4,annotations/069.eaf
70,963.640,964.340,left_hand-mode,NoGesture,videos_to_label/070.mp4,annotations/070.eaf
71,964.380,965.260,left_hand-mode,NoGesture,videos_to_label/071.mp4,annotations/071.eaf
72,965.360,966.210,left_hand-mode,NoGesture,videos_to_label/072.mp4,annotations/072.eaf
73,966.320,967.170,left_hand-mode,NoGesture,videos_to_label/073.mp4,annotations/073.eaf
74,967.210,968.140,left_hand-mode,NoGesture,videos_to_label/074.mp4,annotations/074.eaf
75,968.220,968.670,left_hand-mode,NoGesture,videos_to_label/075.mp4,annotations/075.eaf
76,969.636,971.175,left_hand-mode,indexing,videos_to_label/076.mp4,annotations/076.eaf
77,971.730,972.070,left_hand-mode,NoGesture,videos_to_label/077.mp4,annotations/077.eaf
78,973.770,974.170,left_hand-mode,NoGesture,videos_to_label/078.mp4,annotations/078.eaf
79,975.520,976.070,left_hand-mode,NoGesture,videos_to_label/079.mp4,annotations/079.eaf
80,976.100,976.830,left_hand-mode,NoGesture,videos_to_label/080.mp4,annotations/080.eaf
81,976.940,977.380,left_hand-mode,NoGesture,videos_to_label/081.mp4,annotations/081.eaf
82,985.429,985.825,left_hand-mode,indexing,videos_to_label/082.mp4,annotations/082.eaf
83,611.020,612.151,right_hand-mode,molding,videos_to_label/083.mp4,annotations/083.eaf
84,675.421,676.117,right_hand-mode,other,videos_to_label/084.mp4,annotations/084.eaf
85,687.675,689.520,right_hand-mode,other,videos_to_label/085.mp4,annotations/085.eaf
86,739.912,741.011,right_hand-mode,indexing,videos_to_label/086.mp4,annotations/086.eaf
87,760.838,762.136,right_hand-mode,other,videos_to_label/087.mp4,annotations/087.eaf
88,797.877,798.942,right_hand-mode,other,videos_to_label/088.mp4,annotations/088.eaf
89,801.818,802.545,right_hand-mode,indexing,videos_to_label/089.mp4,annotations/089.eaf
90,825.370,826.214,right_hand-mode,emblematic,videos_to_label/090.mp4,annotations/090.eaf
91,858.545,858.797,right_hand-mode,indexing,videos_to_label/091.mp4,annotations/091.eaf
92,862.286,863.260,right_hand-mode,representing,videos_to_label/092.mp4,annotations/092.eaf
93,863.260,864.186,right_hand-mode,indexing,videos_to_label/093.mp4,annotations/093.eaf
94,864.186,865.548,right_hand-mode,indexing,videos_to_label/094.mp4,annotations/094.eaf
95,879.461,883.292,right_hand-mode,molding,videos_to_label/095.mp4,annotations/095.eaf
96,912.117,913.007,right_hand-mode,other,videos_to_label/096.mp4,annotations/096.eaf
97,913.071,914.617,right_hand-mode,indexing,videos_to_label/097.mp4,annotations/097.eaf
98,915.351,916.916,right_hand-mode,indexing,videos_to_label/098.mp4,annotations/098.eaf
99,928.000,928.968,right_hand-mode,other,videos_to_label/099.mp4,annotations/099.eaf
100,930.007,930.649,right_hand-mode,emblematic,videos_to_label/100.mp4,annotations/100.eaf
101,945.630,946.571,right_hand-mode,indexing,videos_to_label/101.mp4,annotations/101.eaf
102,949.470,950.982,right_hand-mode,indexing,videos_to_label/102.mp4,annotations/102.eaf
103,950.982,952.244,right_hand-mode,indexing,videos_to_label/103.mp4,annotations/103.eaf
104,605.865,607.897,both_hands-mode,other,videos_to_label/104.mp4,annotations/104.eaf
105,608.214,611.010,both_hands-mode,other,videos_to_label/105.mp4,annotations/105.eaf
106,612.265,613.368,both_hands-mode,other,videos_to_label/106.mp4,annotations/106.eaf
107,704.422,704.961,both_hands-mode,other,videos_to_label/107.mp4,annotations/107.eaf
108,711.890,713.760,both_hands-mode,other,videos_to_label/108.mp4,annotations/108.eaf
109,725.825,729.084,both_hands-mode,molding,videos_to_label/109.mp4,annotations/109.eaf
110,729.916,734.130,both_hands-mode,molding,videos_to_label/110.mp4,annotations/110.eaf
111,734.156,736.442,both_hands-mode,other,videos_to_label/111.mp4,annotations/111.eaf
112,736.474,737.760,both_hands-mode,beat,videos_to_label/112.mp4,annotations/112.eaf
113,743.669,745.578,both_hands-mode,indexing,videos_to_label/113.mp4,annotations/113.eaf
114,753.149,753.909,both_hands-mode,indexing,videos_to_label/114.mp4,annotations/114.eaf
115,756.955,757.987,both_hands-mode,molding,videos_to_label/115.mp4,annotations/115.eaf
116,758.396,759.675,both_hands-mode,other,videos_to_label/116.mp4,annotations/116.eaf
117,759.688,760.799,both_hands-mode,other,videos_to_label/117.mp4,annotations/117.eaf
118,762.143,764.366,both_hands-mode,other,videos_to_label/118.mp4,annotations/118.eaf
119,767.604,767.961,both_hands-mode,molding,videos_to_label/119.mp4,annotations/119.eaf
120,780.117,782.645,both_hands-mode,beat,videos_to_label/120.mp4,annotations/120.eaf
121,800.344,801.532,both_hands-mode,indexing,videos_to_label/121.mp4,annotations/121.eaf
122,804.760,805.883,both_hands-mode,other,videos_to_label/122.mp4,annotations/122.eaf
123,812.851,813.721,both_hands-mode,other,videos_to_label/123.mp4,annotations/123.eaf
124,843.890,844.987,both_hands-mode,other,videos_to_label/124.mp4,annotations/124.eaf
125,844.987,846.383,both_hands-mode,indexing,videos_to_label/125.mp4,annotations/125.eaf
126,847.266,848.136,both_hands-mode,representing,videos_to_label/126.mp4,annotations/126.eaf
127,855.050,856.340,both_hands-mode,molding,videos_to_label/127.mp4,annotations/127.eaf
128,856.440,857.680,both_hands-mode,molding,videos_to_label/128.mp4,annotations/128.eaf
129,857.760,858.545,both_hands-mode,other,videos_to_label/129.mp4,annotations/129.eaf
130,858.797,859.512,both_hands-mode,representing,videos_to_label/130.mp4,annotations/130.eaf
131,859.526,860.701,both_hands-mode,other,videos_to_label/131.mp4,annotations/131.eaf
132,860.708,862.149,both_hands-mode,representing,videos_to_label/132.mp4,annotations/132.eaf
133,869.169,869.513,both_hands-mode,representing,videos_to_label/133.mp4,annotations/133.eaf
134,875.091,878.247,both_hands-mode,other,videos_to_label/134.mp4,annotations/134.eaf
135,878.292,879.260,both_hands-mode,representing,videos_to_label/135.mp4,annotations/135.eaf
136,883.292,883.832,both_hands-mode,representing,videos_to_label/136.mp4,annotations/136.eaf
137,901.238,903.409,both_hands-mode,indexing,videos_to_label/137.mp4,annotations/137.eaf
138,903.480,905.120,both_hands-mode,drawing,videos_to_label/138.mp4,annotations/138.eaf
139,905.175,907.870,both_hands-mode,drawing,videos_to_label/139.mp4,annotations/139.eaf
140,907.940,908.940,both_hands-mode,molding,videos_to_label/140.mp4,annotations/140.eaf
141,916.916,918.283,both_hands-mode,indexing,videos_to_label/141.mp4,annotations/141.eaf
142,918.350,919.370,both_hands-mode,molding,videos_to_label/142.mp4,annotations/142.eaf
143,919.429,920.071,both_hands-mode,indexing,videos_to_label/143.mp4,annotations/143.eaf
144,920.071,922.955,both_hands-mode,other,videos_to_label/144.mp4,annotations/144.eaf
145,932.851,933.110,both_hands-mode,other,videos_to_label/145.mp4,annotations/145.eaf
146,935.162,935.857,both_hands-mode,representing,videos_to_label/146.mp4,annotations/146.eaf
147,935.857,937.377,both_hands-mode,representing,videos_to_label/147.mp4,annotations/147.eaf
148,939.007,940.507,both_hands-mode,molding,videos_to_label/148.mp4,annotations/148.eaf
149,941.701,942.571,both_hands-mode,molding,videos_to_label/149.mp4,annotations/149.eaf
150,942.670,943.570,both_hands-mode,molding,videos_to_label/150.mp4,annotations/150.eaf
151,946.571,948.460,both_hands-mode,indexing,videos_to_label/151.mp4,annotations/151.eaf
152,948.460,949.470,both_hands-mode,emblematic,videos_to_label/152.mp4,annotations/152.eaf
153,968.994,969.494,both_hands-mode,indexing,videos_to_label/153.mp4,annotations/153.eaf
154,977.630,978.669,both_hands-mode,other,videos_to_label/154.mp4,annotations/154.eaf
155,982.201,983.266,both_hands-mode,other,videos_to_label/155.mp4,annotations/155.eaf
156,983.266,984.364,both_hands-mode,representing,videos_to_label/156.mp4,annotations/156.eaf
