frame,time,label
84,7.88,NoGesture
85,7.92,NoGesture
86,7.96,NoGesture
87,8.0,NoGesture
88,8.04,NoGesture
89,8.08,NoGesture
90,8.12,NoGesture
91,8.16,NoGesture
92,8.2,NoGesture
93,8.24,NoGesture
94,8.28,NoGesture
95,8.32,NoGesture
96,8.36,NoGesture
97,8.4,NoGesture
98,8.44,NoGesture
99,8.48,NoGesture
100,8.52,NoGesture
101,8.56,NoGesture
102,8.6,NoGesture
103,8.64,NoGesture
104,8.68,NoGesture
105,8.72,NoGesture
106,8.76,NoGesture
107,8.8,NoGesture
108,8.84,NoGesture
109,8.88,NoGesture
110,8.92,NoGesture
111,8.96,NoGesture
112,9.0,NoGesture
113,9.04,NoGesture
114,9.08,NoGesture
115,9.12,NoGesture
116,9.16,NoGesture
117,9.2,NoGesture
118,9.24,NoGesture
119,9.28,NoGesture
120,9.32,NoGesture
121,9.36,NoGesture
122,9.4,NoGesture
123,9.44,NoGesture
124,9.48,NoGesture
125,9.52,NoGesture
126,9.56,NoGesture
127,9.6,NoGesture
128,9.64,NoGesture
129,9.68,NoGesture
130,9.72,NoGesture
131,9.76,NoGesture
132,9.8,NoGesture
133,9.84,NoGesture
134,9.88,NoGesture
135,9.92,NoGesture
136,9.96,NoGesture
137,10.0,NoGesture
138,10.04,NoGesture
139,10.08,NoGesture
140,10.12,NoGesture
141,10.16,NoGesture
142,10.2,NoGesture
143,10.24,NoGesture
144,10.28,NoGesture
145,10.32,NoGesture
146,10.36,NoGesture
147,10.4,NoGesture
148,10.44,NoGesture
149,10.48,NoGesture
150,10.52,NoGesture
151,10.56,NoGesture
152,10.6,NoGesture
153,10.64,NoGesture
154,10.68,NoGesture
155,10.72,NoGesture
156,10.76,NoGesture
157,10.8,NoGesture
158,10.84,NoGesture
159,10.88,NoGesture
160,10.92,NoGesture
161,10.96,NoGesture
162,11.0,NoGesture
163,11.04,NoGesture
164,11.08,NoGesture
165,11.12,NoGesture
166,11.16,NoGesture
167,11.2,NoGesture
168,11.24,NoGesture
169,11.28,NoGesture
170,11.32,NoGesture
171,11.36,NoGesture
172,11.4,NoGesture
173,11.44,NoGesture
174,11.48,NoGesture
175,11.52,NoGesture
176,11.56,NoGesture
177,11.6,NoGesture
178,11.64,NoGesture
179,11.68,NoGesture
180,11.72,NoGesture
181,11.76,NoGesture
182,11.8,NoGesture
183,11.84,NoGesture
184,11.88,NoGesture
185,11.92,NoGesture
186,11.96,NoGesture
187,12.0,NoGesture
188,12.04,NoGesture
189,12.08,NoGesture
190,12.12,NoGesture
191,12.16,NoGesture
192,12.2,NoGesture
193,12.24,NoGesture
194,12.28,NoGesture
195,12.32,NoGesture
196,12.36,NoGesture
197,12.4,NoGesture
198,12.44,NoGesture
199,12.48,NoGesture
200,12.52,NoGesture
201,12.56,NoGesture
202,12.6,NoGesture
203,12.64,NoGesture
204,12.68,NoGesture
205,12.72,NoGesture
206,12.76,NoGesture
207,12.8,NoGesture
208,12.84,NoGesture
209,12.88,NoGesture
210,12.92,NoGesture
211,12.96,NoGesture
212,13.0,NoGesture
213,13.04,NoGesture
214,13.08,NoGesture
215,13.12,NoGesture
216,13.16,NoGesture
217,13.2,NoGesture
218,13.24,NoGesture
219,13.28,NoGesture
220,13.32,NoGesture
221,13.36,NoGesture
222,13.4,NoGesture
223,13.44,NoGesture
224,13.48,NoGesture
225,13.52,NoGesture
226,13.56,NoGesture
227,13.6,NoGesture
228,13.64,NoGesture
229,13.68,NoGesture
230,13.72,NoGesture
231,13.76,NoGesture
232,13.8,NoGesture
233,13.84,NoGesture
234,13.88,NoGesture
235,13.92,NoGesture
236,13.96,NoGesture
237,14.0,NoGesture
238,14.04,NoGesture
239,14.08,NoGesture
240,14.12,NoGesture
241,14.16,NoGesture
242,14.2,NoGesture
243,14.24,NoGesture
244,14.28,NoGesture
245,14.32,NoGesture
246,14.36,NoGesture
247,14.4,NoGesture
248,14.44,NoGesture
249,14.48,NoGesture
250,14.52,NoGesture
251,14.56,NoGesture
252,14.6,NoGesture
253,14.64,NoGesture
254,14.68,NoGesture
255,14.72,NoGesture
256,14.76,NoGesture
257,14.8,NoGesture
258,14.84,NoGesture
259,14.88,NoGesture
260,14.92,NoGesture
261,14.96,NoGesture
262,15.0,NoGesture
263,15.04,NoGesture
264,15.08,NoGesture
265,15.12,NoGesture
266,15.16,NoGesture
267,15.2,NoGesture
268,15.24,NoGesture
269,15.28,NoGesture
270,15.32,NoGesture
271,15.36,NoGesture
272,15.4,NoGesture
273,15.44,NoGesture
274,15.48,NoGesture
275,15.52,NoGesture
276,15.56,NoGesture
277,15.6,NoGesture
278,15.64,NoGesture
279,15.68,NoGesture
280,15.72,NoGesture
281,15.76,NoGesture
282,15.8,NoGesture
283,15.84,NoGesture
284,15.88,NoGesture
285,15.92,NoGesture
286,15.96,NoGesture
287,16.0,NoGesture
288,16.04,NoGesture
289,16.08,NoGesture
290,16.12,NoGesture
291,16.16,NoGesture
292,16.2,NoGesture
293,16.24,NoGesture
294,16.28,NoGesture
295,16.32,NoGesture
296,16.36,NoGesture
297,16.4,NoGesture
298,16.44,NoGesture
299,16.48,NoGesture
300,16.52,NoGesture
301,16.56,NoGesture
302,16.6,NoGesture
303,16.64,NoGesture
304,16.68,NoGesture
305,16.72,NoGesture
306,16.76,NoGesture
307,16.8,NoGesture
308,16.84,NoGesture
309,16.88,NoGesture
310,16.92,NoGesture
311,16.96,NoGesture
312,17.0,NoGesture
313,17.04,NoGesture
314,17.08,NoGesture
315,17.12,NoGesture
316,17.16,NoGesture
317,17.2,NoGesture
318,17.24,NoGesture
319,17.28,NoGesture
320,17.32,NoGesture
321,17.36,NoGesture
322,17.4,NoGesture
323,17.44,NoGesture
324,17.48,NoGesture
325,17.52,NoGesture
326,17.56,NoGesture
327,17.6,NoGesture
328,17.64,NoGesture
329,17.68,NoGesture
330,17.72,NoGesture
331,17.76,NoGesture
332,17.8,NoGesture
333,17.84,NoGesture
334,17.88,NoGesture
335,17.92,NoGesture
336,17.96,NoGesture
337,18.0,NoGesture
338,18.04,NoGesture
339,18.08,NoGesture
340,18.12,NoGesture
341,18.16,NoGesture
342,18.2,NoGesture
343,18.24,NoGesture
344,18.28,NoGesture
345,18.32,NoGesture
346,18.36,NoGesture
347,18.4,NoGesture
348,18.44,NoGesture
349,18.48,NoGesture
350,18.52,NoGesture
351,18.56,NoGesture
352,18.6,NoGesture
353,18.64,NoGesture
354,18.68,NoGesture
355,18.72,NoGesture
356,18.76,NoGesture
357,18.8,NoGesture
358,18.84,NoGesture
359,18.88,NoGesture
360,18.92,NoGesture
361,18.96,NoGesture
362,19.0,NoGesture
363,19.04,NoGesture
364,19.08,NoGesture
365,19.12,NoGesture
366,19.16,NoGesture
367,19.2,NoGesture
368,19.24,NoGesture
369,19.28,NoGesture
370,19.32,NoGesture
371,19.36,NoGesture
372,19.4,NoGesture
373,19.44,NoGesture
374,19.48,NoGesture
375,19.52,NoGesture
376,19.56,NoGesture
377,19.6,NoGesture
378,19.64,NoGesture
379,19.68,NoGesture
380,19.72,NoGesture
381,19.76,NoGesture
382,19.8,NoGesture
383,19.84,NoGesture
384,19.88,NoGesture
385,19.92,NoGesture
386,19.96,NoGesture
387,20.0,NoGesture
388,20.04,NoGesture
389,20.08,NoGesture
390,20.12,NoGesture
391,20.16,NoGesture
392,20.2,NoGesture
393,20.24,NoGesture
394,20.28,NoGesture
395,20.32,NoGesture
396,20.36,NoGesture
397,20.4,NoGesture
398,20.44,NoGesture
399,20.48,NoGesture
400,20.52,NoGesture
401,20.56,NoGesture
402,20.6,NoGesture
403,20.64,NoGesture
404,20.68,NoGesture
405,20.72,NoGesture
406,20.76,NoGesture
407,20.8,NoGesture
408,20.84,NoGesture
409,20.88,NoGesture
410,20.92,NoGesture
411,20.96,NoGesture
412,21.0,NoGesture
413,21.04,NoGesture
414,21.08,NoGesture
415,21.12,NoGesture
416,21.16,NoGesture
417,21.2,NoGesture
418,21.24,NoGesture
419,21.28,NoGesture
420,21.32,NoGesture
421,21.36,NoGesture
422,21.4,NoGesture
423,21.44,NoGesture
424,21.48,NoGesture
425,21.52,NoGesture
426,21.56,NoGesture
427,21.6,NoGesture
428,21.64,NoGesture
429,21.68,NoGesture
430,21.72,NoGesture
431,21.76,NoGesture
432,21.8,NoGesture
433,21.84,NoGesture
434,21.88,NoGesture
435,21.92,NoGesture
436,21.96,NoGesture
437,22.0,NoGesture
438,22.04,NoGesture
439,22.08,NoGesture
440,22.12,NoGesture
441,22.16,NoGesture
442,22.2,NoGesture
443,22.24,NoGesture
444,22.28,NoGesture
445,22.32,NoGesture
446,22.36,NoGesture
447,22.4,NoGesture
448,22.44,NoGesture
449,22.48,NoGesture
450,22.52,NoGesture
451,22.56,NoGesture
452,22.6,NoGesture
453,22.64,NoGesture
454,22.68,NoGesture
455,22.72,NoGesture
456,22.76,NoGesture
457,22.8,NoGesture
458,22.84,NoGesture
459,22.88,NoGesture
460,22.92,NoGesture
461,22.96,NoGesture
462,23.0,NoGesture
463,23.04,NoGesture
464,23.08,NoGesture
465,23.12,NoGesture
466,23.16,NoGesture
467,23.2,NoGesture
468,23.24,NoGesture
469,23.28,NoGesture
470,23.32,NoGesture
471,23.36,NoGesture
472,23.4,NoGesture
473,23.44,NoGesture
474,23.48,NoGesture
475,23.52,NoGesture
476,23.56,NoGesture
477,23.6,NoGesture
478,23.64,NoGesture
479,23.68,NoGesture
480,23.72,NoGesture
481,23.76,NoGesture
482,23.8,NoGesture
483,23.84,NoGesture
484,23.88,NoGesture
485,23.92,NoGesture
486,23.96,NoGesture
487,24.0,NoGesture
488,24.04,NoGesture
489,24.08,NoGesture
490,24.12,NoGesture
491,24.16,NoGesture
492,24.2,NoGesture
493,24.24,NoGesture
494,24.28,NoGesture
495,24.32,NoGesture
496,24.36,NoGesture
497,24.4,NoGesture
498,24.44,NoGesture
499,24.48,NoGesture
500,24.52,NoGesture
501,24.56,NoGesture
502,24.6,NoGesture
503,24.64,NoGesture
504,24.68,NoGesture
505,24.72,NoGesture
506,24.76,NoGesture
507,24.8,NoGesture
508,24.84,NoGesture
509,24.88,NoGesture
510,24.92,NoGesture
511,24.96,NoGesture
512,25.0,NoGesture
513,25.04,NoGesture
514,25.08,NoGesture
515,25.12,NoGesture
516,25.16,NoGesture
517,25.2,NoGesture
518,25.24,NoGesture
519,25.28,NoGesture
520,25.32,NoGesture
521,25.36,NoGesture
522,25.4,NoGesture
523,25.44,NoGesture
524,25.48,NoGesture
525,25.52,NoGesture
526,25.56,NoGesture
527,25.6,NoGesture
528,25.64,NoGesture
529,25.68,NoGesture
530,25.72,NoGesture
531,25.76,NoGesture
532,25.8,NoGesture
533,25.84,NoGesture
534,25.88,NoGesture
535,25.92,NoGesture
536,25.96,NoGesture
537,26.0,NoGesture
538,26.04,NoGesture
539,26.08,NoGesture
540,26.12,NoGesture
541,26.16,NoGesture
542,26.2,NoGesture
543,26.24,NoGesture
544,26.28,NoGesture
545,26.32,NoGesture
546,26.36,NoGesture
547,26.4,NoGesture
548,26.44,NoGesture
549,26.48,NoGesture
550,26.52,NoGesture
551,26.56,NoGesture
552,26.6,NoGesture
553,26.64,NoGesture
554,26.68,NoGesture
555,26.72,NoGesture
556,26.76,NoGesture
557,26.8,NoGesture
558,26.84,NoGesture
559,26.88,NoGesture
560,26.92,NoGesture
561,26.96,NoGesture
562,27.0,NoGesture
563,27.04,NoGesture
564,27.08,NoGesture
565,27.12,NoGesture
566,27.16,NoGesture
567,27.2,NoGesture
568,27.24,NoGesture
569,27.28,NoGesture
570,27.32,NoGesture
571,27.36,NoGesture
572,27.4,NoGesture
573,27.44,NoGesture
574,27.48,NoGesture
575,27.52,NoGesture
576,27.56,NoGesture
577,27.6,NoGesture
578,27.64,NoGesture
579,27.68,NoGesture
580,27.72,NoGesture
581,27.76,NoGesture
582,27.8,NoGesture
583,27.84,NoGesture
584,27.88,NoGesture
585,27.92,NoGesture
586,27.96,NoGesture
587,28.0,NoGesture
588,28.04,NoGesture
589,28.08,NoGesture
590,28.12,NoGesture
591,28.16,NoGesture
592,28.2,NoGesture
593,28.24,NoGesture
594,28.28,NoGesture
595,28.32,NoGesture
596,28.36,NoGesture
597,28.4,NoGesture
598,28.44,NoGesture
599,28.48,NoGesture
600,28.52,NoGesture
601,28.56,NoGesture
602,28.6,NoGesture
603,28.64,NoGesture
604,28.68,NoGesture
605,28.72,NoGesture
606,28.76,NoGesture
607,28.8,NoGesture
608,28.84,NoGesture
609,28.88,NoGesture
610,28.92,NoGesture
611,28.96,NoGesture
612,29.0,NoGesture
613,29.04,NoGesture
614,29.08,NoGesture
615,29.12,NoGesture
616,29.16,NoGesture
617,29.2,NoGesture
618,29.24,NoGesture
619,29.28,NoGesture
620,29.32,NoGesture
621,29.36,NoGesture
622,29.4,NoGesture
623,29.44,NoGesture
624,29.48,NoGesture
625,29.52,NoGesture
626,29.56,NoGesture
627,29.6,NoGesture
628,29.64,NoGesture
629,29.68,NoGesture
630,29.72,NoGesture
631,29.76,NoGesture
632,29.8,NoGesture
633,29.84,NoGesture
634,29.88,NoGesture
635,29.92,NoGesture
636,29.96,NoGesture
637,30.0,NoGesture
638,30.04,NoGesture
639,30.08,NoGesture
640,30.12,NoGesture
641,30.16,NoGesture
642,30.2,NoGesture
643,30.24,NoGesture
644,30.28,NoGesture
645,30.32,NoGesture
646,30.36,NoGesture
647,30.4,NoGesture
648,30.44,NoGesture
649,30.48,NoGesture
650,30.52,NoGesture
651,30.56,NoGesture
652,30.6,NoGesture
653,30.64,NoGesture
654,30.68,NoGesture
655,30.72,NoGesture
656,30.76,NoGesture
657,30.8,NoGesture
658,30.84,NoGesture
659,30.88,NoGesture
660,30.92,NoGesture
661,30.96,NoGesture
662,31.0,NoGesture
663,31.04,NoGesture
664,31.08,NoGesture
665,31.12,NoGesture
666,31.16,NoGesture
667,31.2,NoGesture
668,31.24,NoGesture
669,31.28,NoGesture
670,31.32,NoGesture
671,31.36,NoGesture
672,31.4,NoGesture
673,31.44,NoGesture
674,31.48,NoGesture
675,31.52,NoGesture
676,31.56,NoGesture
677,31.6,NoGesture
678,31.64,NoGesture
679,31.68,NoGesture
680,31.72,NoGesture
681,31.76,NoGesture
682,31.8,NoGesture
683,31.84,NoGesture
684,31.88,NoGesture
685,31.92,NoGesture
686,31.96,NoGesture
687,32.0,NoGesture
688,32.04,NoGesture
689,32.08,NoGesture
690,32.12,NoGesture
691,32.16,NoGesture
692,32.2,NoGesture
693,32.24,NoGesture
694,32.28,NoGesture
695,32.32,NoGesture
696,32.36,NoGesture
697,32.4,NoGesture
698,32.44,NoGesture
699,32.48,NoGesture
700,32.52,NoGesture
701,32.56,NoGesture
702,32.6,NoGesture
703,32.64,NoGesture
704,32.68,NoGesture
705,32.72,NoGesture
706,32.76,NoGesture
707,32.8,NoGesture
708,32.84,NoGesture
709,32.88,NoGesture
710,32.92,NoGesture
711,32.96,NoGesture
712,33.0,NoGesture
713,33.04,NoGesture
714,33.08,NoGesture
715,33.12,NoGesture
716,33.16,NoGesture
717,33.2,NoGesture
718,33.24,NoGesture
719,33.28,NoGesture
720,33.32,NoGesture
721,33.36,NoGesture
722,33.4,NoGesture
723,33.44,NoGesture
724,33.48,NoGesture
725,33.52,NoGesture
726,33.56,NoGesture
727,33.6,NoGesture
728,33.64,NoGesture
729,33.68,NoGesture
730,33.72,NoGesture
731,33.76,NoGesture
732,33.8,NoGesture
733,33.84,NoGesture
734,33.88,NoGesture
735,33.92,NoGesture
736,33.96,NoGesture
737,34.0,NoGesture
738,34.04,NoGesture
739,34.08,NoGesture
740,34.12,NoGesture
741,34.16,NoGesture
742,34.2,NoGesture
743,34.24,NoGesture
744,34.28,NoGesture
745,34.32,NoGesture
746,34.36,NoGesture
747,34.4,NoGesture
748,34.44,NoGesture
749,34.48,NoGesture
750,34.52,NoGesture
751,34.56,NoGesture
752,34.6,NoGesture
753,34.64,NoGesture
754,34.68,NoGesture
755,34.72,NoGesture
756,34.76,NoGesture
757,34.8,NoGesture
758,34.84,NoGesture
759,34.88,NoGesture
760,34.92,NoGesture
761,34.96,NoGesture
762,35.0,NoGesture
763,35.04,NoGesture
764,35.08,NoGesture
765,35.12,NoGesture
766,35.16,NoGesture
767,35.2,NoGesture
768,35.24,NoGesture
769,35.28,NoGesture
770,35.32,NoGesture
771,35.36,NoGesture
772,35.4,NoGesture
773,35.44,NoGesture
774,35.48,NoGesture
775,35.52,NoGesture
776,35.56,NoGesture
777,35.6,NoGesture
778,35.64,NoGesture
779,35.68,NoGesture
780,35.72,NoGesture
781,35.76,NoGesture
782,35.8,NoGesture
783,35.84,NoGesture
784,35.88,NoGesture
785,35.92,NoGesture
786,36.0,NoGesture
787,36.04,NoGesture
788,36.08,NoGesture
789,36.12,NoGesture
790,36.16,NoGesture
791,36.2,NoGesture
792,36.24,NoGesture
793,36.28,NoGesture
794,36.32,NoGesture
795,36.36,NoGesture
796,36.4,NoGesture
797,36.44,NoGesture
798,36.48,NoGesture
799,36.52,NoGesture
800,36.56,NoGesture
801,36.6,NoGesture
802,36.64,NoGesture
803,36.68,NoGesture
804,36.72,NoGesture
805,36.76,NoGesture
806,36.8,NoGesture
807,36.84,NoGesture
808,36.88,NoGesture
809,36.92,NoGesture
810,36.96,NoGesture
811,37.0,NoGesture
812,37.04,NoGesture
813,37.08,NoGesture
814,37.12,NoGesture
815,37.16,NoGesture
816,37.2,NoGesture
817,37.24,NoGesture
818,37.28,NoGesture
819,37.32,NoGesture
820,37.36,NoGesture
821,37.4,NoGesture
822,37.44,NoGesture
823,37.48,NoGesture
824,37.52,NoGesture
825,37.56,NoGesture
826,37.6,NoGesture
827,37.64,NoGesture
828,37.68,NoGesture
829,37.72,NoGesture
830,37.76,NoGesture
831,37.8,NoGesture
832,37.84,NoGesture
833,37.88,NoGesture
834,37.92,NoGesture
835,37.96,NoGesture
836,38.0,NoGesture
837,38.04,NoGesture
838,38.08,NoGesture
839,38.12,NoGesture
840,38.16,NoGesture
841,38.2,NoGesture
842,38.24,NoGesture
843,38.28,NoGesture
844,38.32,NoGesture
845,38.36,NoGesture
846,38.4,NoGesture
847,38.44,NoGesture
848,38.48,NoGesture
849,38.52,NoGesture
850,38.56,NoGesture
851,38.6,NoGesture
852,38.64,NoGesture
853,38.68,NoGesture
854,38.72,NoGesture
855,38.76,NoGesture
856,38.8,NoGesture
857,38.84,NoGesture
858,38.88,NoGesture
859,38.92,NoGesture
860,38.96,NoGesture
861,39.0,NoGesture
862,39.04,NoGesture
863,39.08,NoGesture
864,39.12,NoGesture
865,39.16,NoGesture
866,39.2,NoGesture
867,39.24,NoGesture
868,39.28,NoGesture
869,39.32,NoGesture
870,39.36,NoGesture
871,39.4,NoGesture
872,39.44,NoGesture
873,39.48,NoGesture
874,39.52,NoGesture
875,39.56,NoGesture
876,39.6,NoGesture
877,39.64,NoGesture
878,39.68,NoGesture
879,39.72,NoGesture
880,39.76,NoGesture
881,39.8,NoGesture
882,39.84,NoGesture
883,39.88,NoGesture
884,39.92,NoGesture
885,39.96,NoGesture
886,40.0,NoGesture
887,40.04,NoGesture
888,40.08,NoGesture
889,40.12,NoGesture
890,40.16,NoGesture
891,40.2,NoGesture
892,40.24,NoGesture
893,40.28,NoGesture
894,40.32,NoGesture
895,40.36,NoGesture
896,40.4,NoGesture
897,40.44,NoGesture
898,40.48,NoGesture
899,40.52,NoGesture
900,40.56,NoGesture
901,40.6,NoGesture
902,40.64,NoGesture
903,40.68,NoGesture
904,40.72,NoGesture
905,40.76,NoGesture
906,40.8,NoGesture
907,40.84,NoGesture
908,40.88,NoGesture
909,40.92,NoGesture
910,40.96,NoGesture
911,41.0,NoGesture
912,41.04,NoGesture
913,41.08,NoGesture
914,41.12,NoGesture
915,41.16,NoGesture
916,41.2,NoGesture
917,41.24,NoGesture
918,41.28,NoGesture
919,41.32,NoGesture
920,41.36,NoGesture
921,41.4,NoGesture
922,41.44,NoGesture
923,41.48,NoGesture
924,41.52,NoGesture
925,41.56,NoGesture
926,41.6,NoGesture
927,41.64,NoGesture
928,41.68,NoGesture
929,41.72,NoGesture
930,41.76,NoGesture
931,41.8,NoGesture
932,41.84,NoGesture
933,41.88,NoGesture
934,41.92,NoGesture
935,41.96,NoGesture
936,42.0,NoGesture
937,42.04,NoGesture
938,42.08,NoGesture
939,42.12,NoGesture
940,42.16,NoGesture
941,42.2,NoGesture
942,42.24,NoGesture
943,42.28,NoGesture
944,42.32,NoGesture
945,42.36,NoGesture
946,42.4,NoGesture
947,42.44,NoGesture
948,42.48,NoGesture
949,42.52,NoGesture
950,42.56,NoGesture
951,42.6,NoGesture
952,42.64,NoGesture
953,42.68,NoGesture
954,42.72,NoGesture
955,42.76,NoGesture
956,42.8,NoGesture
957,42.84,NoGesture
958,42.88,NoGesture
959,42.92,NoGesture
960,42.96,NoGesture
961,43.0,NoGesture
962,43.04,NoGesture
963,43.08,NoGesture
964,43.12,NoGesture
965,43.16,NoGesture
966,43.2,NoGesture
967,43.24,NoGesture
968,43.28,NoGesture
969,43.32,NoGesture
970,43.36,NoGesture
971,43.4,NoGesture
972,43.44,NoGesture
973,43.48,NoGesture
974,43.52,NoGesture
975,43.56,NoGesture
976,43.6,NoGesture
977,43.64,NoGesture
978,43.68,NoGesture
979,43.72,NoGesture
980,43.76,NoGesture
981,43.8,NoGesture
982,43.84,NoGesture
983,43.88,NoGesture
984,43.92,NoGesture
985,43.96,NoGesture
986,44.0,NoGesture
987,44.04,NoGesture
988,44.08,NoGesture
989,44.12,NoGesture
990,44.16,NoGesture
991,44.2,NoGesture
992,44.24,NoGesture
993,44.28,NoGesture
994,44.32,NoGesture
995,44.36,NoGesture
996,44.4,NoGesture
997,44.44,NoGesture
998,44.48,NoGesture
999,44.52,NoGesture
1000,44.56,NoGesture
1001,44.6,NoGesture
1002,44.64,NoGesture
1003,44.68,NoGesture
1004,44.72,NoGesture
1005,44.76,NoGesture
1006,44.8,NoGesture
1007,44.84,NoGesture
1008,44.88,NoGesture
1009,44.92,NoGesture
1010,44.96,NoGesture
1011,45.0,NoGesture
1012,45.04,NoGesture
1013,45.08,NoGesture
1014,45.12,NoGesture
1015,45.16,NoGesture
1016,45.2,NoGesture
1017,45.24,NoGesture
1018,45.28,NoGesture
1019,45.32,NoGesture
1020,45.36,NoGesture
1021,45.4,NoGesture
1022,45.44,NoGesture
1023,45.48,NoGesture
1024,45.52,NoGesture
1025,45.56,NoGesture
1026,45.6,NoGesture
1027,45.64,NoGesture
1028,45.68,NoGesture
1029,45.72,NoGesture
1030,45.76,NoGesture
1031,45.8,NoGesture
1032,45.84,NoGesture
1033,45.88,NoGesture
1034,45.92,NoGesture
1035,45.96,NoGesture
1036,46.0,NoGesture
1037,46.04,NoGesture
1038,46.08,NoGesture
1039,46.12,NoGesture
1040,46.16,NoGesture
1041,46.2,NoGesture
1042,46.24,NoGesture
1043,46.28,NoGesture
1044,46.32,NoGesture
1045,46.36,NoGesture
1046,46.4,NoGesture
1047,46.44,NoGesture
1048,46.48,NoGesture
1049,46.52,NoGesture
1050,46.56,NoGesture
1051,46.6,NoGesture
1052,46.64,NoGesture
1053,46.68,NoGesture
1054,46.72,NoGesture
1055,46.76,NoGesture
1056,46.8,NoGesture
1057,46.84,NoGesture
1058,46.88,NoGesture
1059,46.92,NoGesture
1060,46.96,NoGesture
1061,47.0,NoGesture
1062,47.04,NoGesture
1063,47.08,NoGesture
1064,47.12,NoGesture
1065,47.16,NoGesture
1066,47.2,NoGesture
1067,47.24,NoGesture
1068,47.28,NoGesture
1069,47.32,NoGesture
1070,47.36,NoGesture
1071,47.4,NoGesture
1072,47.44,NoGesture
1073,47.48,NoGesture
1074,47.52,NoGesture
1075,47.6,NoGesture
1076,47.64,NoGesture
1077,47.68,NoGesture
1078,47.72,NoGesture
1079,47.76,NoGesture
1080,47.8,NoGesture
1081,47.84,NoGesture
1082,47.88,NoGesture
1083,47.92,NoGesture
1084,47.96,NoGesture
1085,48.0,NoGesture
1086,48.04,NoGesture
1087,48.08,NoGesture
1088,48.12,NoGesture
1089,48.16,NoGesture
1090,48.2,NoGesture
1091,48.24,NoGesture
1092,48.28,NoGesture
1093,48.32,NoGesture
1094,48.36,NoGesture
1095,48.4,NoGesture
1096,48.44,NoGesture
1097,48.48,NoGesture
1098,48.52,NoGesture
1099,48.56,NoGesture
1100,48.6,NoGesture
1101,48.64,NoGesture
1102,48.68,NoGesture
1103,48.72,NoGesture
1104,48.76,NoGesture
1105,48.8,NoGesture
1106,48.84,NoGesture
1107,48.88,NoGesture
1108,48.92,NoGesture
1109,48.96,NoGesture
1110,49.0,NoGesture
1111,49.04,NoGesture
1112,49.08,NoGesture
1113,49.12,NoGesture
1114,49.16,NoGesture
1115,49.2,NoGesture
1116,49.24,NoGesture
1117,49.28,NoGesture
1118,49.32,NoGesture
1119,49.36,NoGesture
1120,49.4,NoGesture
1121,49.44,NoGesture
1122,49.48,NoGesture
1123,49.52,NoGesture
1124,49.56,NoGesture
1125,49.6,NoGesture
1126,49.64,NoGesture
1127,49.68,NoGesture
1128,49.72,NoGesture
1129,49.76,NoGesture
1130,49.8,NoGesture
1131,49.84,NoGesture
1132,49.88,NoGesture
1133,49.92,NoGesture
1134,49.96,NoGesture
1135,50.0,NoGesture
1136,50.04,NoGesture
1137,50.08,NoGesture
1138,50.12,NoGesture
1139,50.16,NoGesture
1140,50.2,NoGesture
1141,50.24,NoGesture
1142,50.28,NoGesture
1143,50.32,NoGesture
1144,50.36,NoGesture
1145,50.4,NoGesture
1146,50.44,NoGesture
1147,50.48,NoGesture
1148,50.52,NoGesture
1149,50.56,NoGesture
1150,50.6,NoGesture
1151,50.64,NoGesture
