index,label
325,nogesture
326,nogesture
327,nogesture
328,other
329,nogesture
330,indexing
331,nogesture
332,other
333,other
334,NoGesture
335,nogesture
336,NoGesture
337,nogesture
338,indexing
339,nogesture
340,nogesture
341,nogesture
342,nogesture
343,nogesture
344,nogesture
345,nogesture
346,nogesture
347,nogesture
348,nogesture
349,representing
350,indexing
351,indexing
352,indexing
353,nogesture
354,other
355,NoGesture
356,nogesture
357,representing
358,other
359,representing
360,representing
361,molding
362,molding
363,representing
364,representing
365,other
366,other
367,other
368,other
369,indexing
370,indexing
371,indexing
372,indexing
373,emblematic
374,indexing
375,representing
376,indexing
377,indexing
378,indexing
379,emblematic
380,representing
381,indexing
382,indexing
383,representing
384,representing
385,emblematic
386,representing
387,indexing
388,indexing
389,indexing
390,indexing
391,indexing
392,indexing
393,emblematic
394,representing
395,indexing
396,indexing
397,indexing
398,representing
399,indexing
400,indexing
401,indexing
402,indexing
403,indexing
404,indexing
405,indexing
406,representing
407,indexing
408,emblematic
409,representing
410,representing
411,emblematic
412,representing
413,indexing
414,representing
415,representing
416,emblematic
417,representing
418,indexing
419,representing
420,representing
421,indexing
422,indexing
423,indexing
424,indexing
425,representing
426,indexing
427,emblematic
428,representing
429,representing
430,emblematic
431,representing
432,indexing
433,representing
434,representing
435,representing
436,indexing
437,representing
438,indexing
439,indexing
440,molding
441,indexing
442,indexing
443,indexing
444,indexing
445,indexing
446,indexing
447,indexing
448,indexing
449,indexing
450,representing
451,emblematic
452,other
453,representing
454,emblematic
455,indexing
456,indexing
457,representing
458,emblematic
459,indexing
460,indexing
461,indexing
462,indexing
463,indexing
464,indexing
465,indexing
466,representing
467,indexing
468,indexing
469,representing
470,indexing
471,emblematic
472,emblematic
473,emblematic
474,representing
475,representing
476,indexing
477,indexing
478,indexing
479,indexing
480,emblematic
481,representing
482,indexing
483,emblematic
484,indexing
485,representing
486,indexing
487,representing
488,indexing
489,representing
490,indexing
491,indexing
492,indexing
493,indexing
494,indexing
495,indexing
496,indexing
497,indexing
498,indexing
499,indexing
500,representing
501,representing
502,indexing
503,indexing
504,indexing
505,emblematic
506,representing
507,indexing
508,indexing
509,indexing
510,indexing
511,indexing
512,representing
513,representing
514,indexing
515,indexing
516,indexing
517,emblematic
518,representing
519,indexing
520,indexing
521,representing
522,nogesture
523,nogesture
524,indexing
525,representing
526,indexing
527,indexing
528,indexing
529,indexing
530,indexing
531,indexing
532,indexing
533,indexing
534,indexing
535,indexing
536,indexing
537,representing
538,representing
539,representing
540,nogesture
541,nogesture
542,nogesture
543,nogesture
544,nogesture
545,indexing
546,nogesture
547,nogesture
548,nogesture
549,nogesture
550,nogesture
551,nogesture
552,nogesture
553,representing
554,indexing
555,representing
556,emblematic
557,indexing
558,indexing
559,emblematic
560,representing
561,representing
562,indexing
563,indexing
564,indexing
565,representing
566,indexing
567,emblematic
568,indexing
569,emblematic
570,representing
571,emblematic
572,representing
573,emblematic
574,representing
575,representing
576,representing
577,representing
578,representing
579,other
580,representing
581,representing
582,representing
583,representing
584,representing
585,representing
586,representing
587,representing
588,indexing
589,representing
590,representing
591,emblematic
592,representing
593,representing
594,representing
595,representing
596,representing
597,representing
598,indexing
599,representing
600,representing
601,representing
602,other
603,representing
604,representing
605,nogesture
606,nogesture
607,representing
608,nogesture
609,nogesture
610,representing
611,representing
612,representing
613,representing
614,representing
615,representing
616,representing
617,representing
618,representing
